OrderID,OrderDate,Store,Category,SubCategory,Sales,Quantity,Discount,Profit
102750,06-02-2025,Dublin,Clothing,Footwear,358.28,3,0.2,18.59
106387,23/04/2025,Dublin,Homeware,Furniture,163.02,2,0,59.27
101305,2024-01-22,Limerick,Clothing,Footwear,108.86,2,0.1,33.92
100536,10/03/2024,Galway,Electronics,Mobile Accessories,319.26,1,0.15,40.9
104884,12-01-2024,Dublin,Homeware,Bedding,162.47,1,0.05,40.54
102780,2025-12-12,Dublin,Electronics,Laptops,2992.99,4,0.15,891.31
101962,29-09-2025,Galway,Homeware,Kitchenware,135.12,1,0,42.88
105708,01-09-2025,Dublin,Grocery,Snacks,50.54,3,0.2,9.35
102424,22-08-2025,Limerick,Grocery,Fresh Produce,41.53,4,0.1,12.36
101863,08/06/2025,Galway,Grocery,Beverages,8.6,2,0,2.53
104551,2024-12-01,Dublin,Clothing,Menswear,564.85,4,0,253.38
102862,05-11-2025,Limerick,Grocery,Bakery,44.3,1,0.05,12.23
106308,16-09-2024,Dublin,Homeware,Bedding,255.85,2,0,110.56
100346,2025-10-29,Dublin,Electronics,Headphones,369.51,1,0.15,98.05
100527,13-12-2025,Cork,Clothing,Footwear,61.92,1,0,22.25
103355,03-01-2024,Dublin,Grocery,Beverages,15.7,3,0,4.19
102606,05/10/2024,Dublin,Homeware,Furniture,442.81,3,0.05,116.95
104054,11-05-2024,Galway,Clothing,Kidswear,26.28,1,0,9.06
100991,23-03-2025,Cork,Electronics,Headphones,290.79,1,0,93.07
104110,2024-08-12,Dublin,Clothing,Accessories,77.42,1,0,22.23
104408,08/01/2024,Dublin,Grocery,Bakery,80.27,2,0.15,20.22
103125,19/01/2025,Dublin,Homeware,Lighting,261.13,1,0.2,47.9
102096,26/09/2025,Dublin,Homeware,Storage,245.35,1,0.1,80.17
101002,2024-05-25,Dublin,Homeware,Kitchenware,149.22,4,0,39.91
106405,05/05/2024,Dublin,Clothing,Womenswear,188.42,2,0,64.61
100908,04-06-2025,Limerick,Homeware,Lighting,463.08,3,0.15,
103031,23/04/2025,Cork,Electronics,Smart Home,298.03,1,0,120.64
102260,22-06-2024,Dublin,Grocery,Fresh Produce,12.17,1,0.2,1.64
100259,2025-09-03,Dublin,Clothing,Accessories,23.91,1,0.2,3.79
100764,2024-03-28,Dublin,Electronics,TVs,1615.06,4,0.05,483.67
104918,08-07-2025,Cork,Clothing,Accessories,84.15,1,0.2,9.66
100881,2024-07-02,Limerick,Clothing,Kidswear,354.75,3,0.2,77.39
106317,21-01-2024,Cork,Clothing,Footwear,46.1,2,0.05,11.32
101972,21-09-2025,Cork,Clothing,Accessories,152.5,2,0,51.08
104958,24/06/2024,Galway,Grocery,Dairy,39.16,4,0.1,11.25
102329,05/04/2025,Galway,Clothing,Kidswear,135.06,3,0.1,21.69
100776,29/11/2025,Limerick,Grocery,Snacks,62.34,3,0,23.79
105851,2025-03-26,Cork,Electronics,Headphones,914.21,4,0,362.49
105051,2025-12-15,Cork,Clothing,Footwear,145.15,2,0.2,12.0
103595,22/11/2024,Dublin,Electronics,TVs,1896.71,2,0.1,542.61
100068,26/08/2025,Limerick,Grocery,Fresh Produce,34.31,1,,12.96
104569,2024-06-19,Galway,Grocery,Bakery,54.32,2,0,20.84
102018,16/11/2024,Dublin,Clothing,Kidswear,346.21,4,0.15,89.13
103974,30/12/2024,Dublin,Homeware,Furniture,151.34,1,0,58.04
105669,16-04-2025,Cork,Homeware,Kitchenware,465.66,2,0,130.24
100451,2024-11-18,Cork,Grocery,Snacks,50.12,4,0.1,14.73
104638,02/11/2024,Dublin,Grocery,Beverages,59.78,1,0.1,9.12
101599,02-09-2025,Dublin,Clothing,Menswear,368.53,3,0,136.96
100341,20-02-2025,Galway,Grocery,Fresh Produce,21.58,1,0,8.37
103830,17-01-2025,Dublin,Clothing,Footwear,162.82,2,0,66.2
103239,29/05/2025,Dublin,Electronics,Headphones,1213.27,2,0.05,448.76
101489,2024-07-20,Dublin,Clothing,Kidswear,60.0,1,0,23.37
104271,03-07-2024,Dublin,Electronics,Headphones,274.84,1,0.05,78.95
100492,2025-07-25,Dublin,Electronics,TVs,572.08,2,0.15,95.51
102716,10-11-2024,Galway,Electronics,Headphones,401.93,1,0.15,60.43
103733,17/05/2025,Cork,Clothing,Accessories,89.92,1,0.2,
106441,2024-10-18,Limerick,Grocery,Beverages,43.86,1,0.2,6.46
101365,05/11/2024,Dublin,Clothing,Footwear,248.74,3,0.15,61.18
100931,04-04-2025,Cork,Electronics,Smart Home,74.05,2,0.1,12.12
100622,22-02-2024,Dublin,Grocery,Snacks,29.36,1,0,12.18
100489,14-01-2024,Limerick,Homeware,Lighting,1116.96,4,0,398.07
102815,05/02/2025,Dublin,Clothing,Kidswear,139.62,3,0,51.15
101324,11-07-2024,Galway,Electronics,Mobile Accessories,123.28,2,0.2,10.02
101357,23/10/2024,Dublin,Homeware,Bedding,65.94,1,0.1,11.07
100879,2025-05-29,Limerick,Electronics,Mobile Accessories,1944.09,3,0.1,494.47
102481,2024-05-26,Dublin,Grocery,Beverages,34.06,1,0,10.27
105441,23-11-2024,Dublin,Homeware,Storage,114.05,2,0,35.02
100191,22/10/2024,Galway,Clothing,Kidswear,123.48,2,0.2,13.05
102645,11-10-2024,Limerick,Electronics,TVs,1281.58,2,0.1,226.52
100518,24/07/2025,Cork,Electronics,Laptops,122.93,1,0.15,36.15
100683,13/06/2024,Dublin,Homeware,Lighting,91.03,1,0,40.46
101011,2024-09-16,Cork,Grocery,Dairy,100.23,3,0.1,28.02
105143,28/10/2024,Galway,Homeware,Kitchenware,20.17,1,0.05,7.52
103044,2025-01-17,Galway,Grocery,Bakery,117.03,3,0.1,38.4
104184,2025-05-20,Galway,Electronics,TVs,1085.28,3,0,304.3
102291,26-06-2025,Dublin,Grocery,Beverages,39.4,2,0,10.9
104133,2024-09-17,Limerick,Clothing,Womenswear,58.71,1,0,23.5
103186,17/04/2025,Dublin,Homeware,Bedding,327.35,1,0,87.2
100957,27/02/2024,Galway,Electronics,Laptops,260.91,1,0.15,27.92
103781,2025-09-10,Cork,Electronics,Headphones,294.38,1,0,87.61
105150,24-06-2024,Cork,Clothing,Womenswear,90.49,1,0,37.41
104979,06-12-2025,Limerick,Grocery,Fresh Produce,164.1,4,0.1,54.72
100548,09/05/2025,Limerick,Homeware,Bedding,217.26,2,0.15,27.21
100656,2025-11-17,Dublin,Electronics,Laptops,891.39,1,0.1,249.97
104724,18-09-2024,Galway,Clothing,Kidswear,32.61,3,0,14.27
106205,2024-07-07,Limerick,Grocery,Beverages,9.11,1,0.2,1.2
100283,2025-05-26,Cork,Electronics,TVs,319.25,1,0,84.03
100420,13-02-2024,Galway,Grocery,Snacks,39.7,2,0,17.55
102851,2025-08-08,Dublin,Homeware,Furniture,818.61,3,0,263.48
106311,12/01/2024,Limerick,Electronics,TVs,1299.78,2,0.15,254.48
101463,26-06-2024,Limerick,Grocery,Fresh Produce,7.63,3,0,2.77
102725,02-01-2025,Galway,Clothing,Kidswear,234.12,4,0.05,61.22
102235,01/10/2025,Dublin,Electronics,Laptops,1486.77,2,0,469.07
106280,2024-12-30,Limerick,Clothing,Footwear,81.65,2,0,26.14
103629,2024-02-29,Limerick,Clothing,Menswear,22.94,1,0.1,3.59
100260,31/10/2024,Limerick,Electronics,Laptops,220.74,1,0,94.17
100635,23-10-2024,Limerick,Homeware,Storage,442.56,2,0,138.15
100494,15-01-2025,Dublin,Clothing,Kidswear,175.12,2,0.1,53.8
100780,2024-07-16,Cork,Homeware,Kitchenware,689.82,3,0.15,157.58
101046,2024-02-24,Cork,Electronics,Smart Home,539.35,4,0,237.32
102869,08/04/2024,Galway,Clothing,Menswear,48.95,1,0,16.8
105726,07-10-2025,Dublin,Electronics,Smart Home,337.55,1,0,134.43
105589,2024-10-03,Dublin,Homeware,Lighting,145.97,1,0.15,32.21
101629,05/09/2025,Dublin,Homeware,Kitchenware,499.44,2,0,152.23
105125,21/07/2024,Galway,Homeware,Kitchenware,213.72,3,0,77.49
102162,17/07/2025,Dublin,Homeware,Storage,172.98,2,0.15,46.43
101116,01/07/2024,Limerick,Electronics,Laptops,294.09,1,0.1,51.2
100716,21/10/2025,Dublin,Electronics,Headphones,844.03,2,0.05,321.99
104265,2024-05-17,Cork,Clothing,Footwear,86.95,1,0.15,12.62
106202,2024-05-29,Dublin,Homeware,Bedding,408.73,2,0.2,37.06
105159,04-11-2025,Dublin,Clothing,Footwear,26.63,2,0,7.69
100627,28/07/2024,Cork,Electronics,Mobile Accessories,470.81,3,0.1,77.05
100502,05/06/2024,Dublin,Clothing,Footwear,212.34,2,0.1,70.49
105386,12/03/2024,Dublin,Grocery,Snacks,33.49,2,0.15,7.34
104600,06-07-2025,Dublin,Electronics,TVs,326.5,1,0,99.54
104312,06-02-2024,Cork,Clothing,Menswear,108.73,1,0.05,
106115,2024-06-29,Dublin,Electronics,Headphones,2045.92,3,0.1,
101741,20-01-2025,Dublin,Homeware,Furniture,647.01,2,0,256.78
103934,2024-02-09,Cork,Electronics,TVs,602.82,2,0.05,214.88
100136,04/03/2024,Cork,Grocery,Fresh Produce,21.17,1,0,8.48
102003,2025-02-14,Galway,Grocery,Bakery,13.43,1,0.05,4.99
101517,16/08/2025,Dublin,Grocery,Fresh Produce,21.67,1,0,
100877,2025-11-10,Cork,Homeware,Kitchenware,348.99,2,0.2,55.1
105233,01/01/2025,Galway,Electronics,TVs,818.34,2,0,230.99
104420,23-03-2024,Dublin,Clothing,Footwear,42.06,1,0.15,8.6
100727,2025-01-04,Galway,Clothing,Kidswear,17.82,1,0,7.34
105203,2024-08-28,Cork,Homeware,Storage,35.39,1,0.2,3.26
100561,11/12/2025,Dublin,Electronics,TVs,882.23,1,0.1,203.61
100334,09-05-2024,Dublin,Electronics,Smart Home,695.52,4,0.15,188.09
100399,12/06/2024,Dublin,Clothing,Menswear,54.2,1,0.15,12.66
103487,10-08-2025,Dublin,Clothing,Menswear,77.5,2,0,33.24
101134,2025-07-02,Dublin,Homeware,Storage,430.21,3,0,168.63
102682,18/02/2024,Cork,Homeware,Kitchenware,266.91,1,0,73.86
101217,13-03-2024,Galway,Grocery,Dairy,26.4,4,0.1,5.82
101804,05/04/2025,Dublin,Grocery,Beverages,13.94,1,0,3.98
105658,2025-04-02,Dublin,Electronics,Smart Home,1921.41,3,0.2,118.14
102666,11/04/2025,Dublin,Grocery,Beverages,69.23,2,0.15,15.2
100143,2025-09-24,Dublin,Clothing,Womenswear,120.38,4,0.15,17.55
101823,2025-07-07,Limerick,Grocery,Fresh Produce,13.03,3,0.15,3.1
101045,2025-11-11,Dublin,Clothing,Kidswear,24.54,1,0,8.82
100878,12-08-2024,Cork,Clothing,Womenswear,64.06,1,0.15,10.69
105730,15-09-2025,Galway,Homeware,Furniture,28.1,1,0,11.9
103403,2024-09-01,Galway,Homeware,Kitchenware,162.28,2,0.05,46.84
101918,05/10/2024,Cork,Homeware,Lighting,138.0,1,0.15,25.79
103476,09/01/2024,Dublin,Electronics,Smart Home,721.29,1,0.2,129.09
101616,16/03/2025,Dublin,Electronics,Smart Home,475.97,1,0.1,121.56
104352,21/06/2024,Cork,Electronics,TVs,1278.18,4,0.2,186.87
103836,14/04/2025,Cork,Grocery,Beverages,66.54,2,0.2,12.16
102826,03-02-2024,Galway,Grocery,Beverages,88.72,4,0.1,25.08
101512,2024-07-03,Dublin,Electronics,Mobile Accessories,2160.16,4,0.1,594.9
105292,2025-02-20,Dublin,Clothing,Footwear,49.81,1,0.15,12.74
105287,20/08/2024,Cork,Grocery,Bakery,18.77,3,0.05,6.77
106383,2025-06-10,Galway,Grocery,Snacks,7.36,1,,2.08
101431,23-01-2025,Galway,Homeware,Storage,295.36,1,0,114.61
103791,2025-12-12,Dublin,Electronics,TVs,1037.32,1,0,301.54
105769,09/05/2024,Limerick,Homeware,Lighting,328.64,2,0,106.87
106113,07/10/2024,Dublin,Homeware,Storage,239.25,2,0.2,49.96
100698,2024-10-15,Dublin,Clothing,Kidswear,65.25,2,,4.77
104311,27-06-2025,Galway,Clothing,Womenswear,58.06,1,0.1,18.14
105263,2025-05-22,Limerick,Clothing,Accessories,144.0,2,0,45.57
102584,06-07-2024,Galway,Grocery,Fresh Produce,56.58,2,0,19.85
103530,09/06/2025,Cork,Clothing,Footwear,161.52,2,0.15,23.21
101391,23-10-2025,Dublin,Electronics,Mobile Accessories,1667.7,3,0,575.86
105901,18-06-2025,Galway,Clothing,Womenswear,250.64,4,0.2,49.3
105147,2025-12-07,Cork,Clothing,Accessories,318.19,4,0.2,20.8
100880,2025-01-20,Dublin,Grocery,Bakery,38.48,1,0.2,3.98
102839,20/05/2025,Dublin,Homeware,Storage,167.19,2,0.15,28.61
100611,26/02/2025,Limerick,Clothing,Womenswear,32.48,2,0.05,12.64
101892,2025-06-18,Cork,Homeware,Kitchenware,373.32,4,0.05,97.72
100447,19/11/2024,Dublin,Grocery,Dairy,107.95,3,0.2,21.3
104581,13-12-2024,Galway,Electronics,Laptops,1435.7,2,0.2,315.18
106337,23-11-2024,Dublin,Electronics,Smart Home,327.22,2,0.05,126.95
105362,2025-01-29,Cork,Grocery,Fresh Produce,11.7,2,0,3.11
104885,21/03/2024,Dublin,Grocery,Snacks,4.94,2,0.2,0.33
102557,18-10-2025,Cork,Electronics,Smart Home,227.87,2,0,65.7
103569,15/03/2024,Limerick,Homeware,Storage,142.32,1,0.15,35.82
101448,29/05/2024,Galway,Electronics,Mobile Accessories,198.37,1,0.05,53.55
100038,26/11/2025,Limerick,Grocery,Fresh Produce,10.72,1,0,3.58
105630,2025-12-11,Cork,Grocery,Snacks,85.34,2,0,25.61
105976,12/09/2025,Cork,Grocery,Dairy,52.68,2,0.2,3.79
101649,06/02/2024,Galway,Clothing,Menswear,47.98,1,0,13.0
103304,2025-04-10,Cork,Grocery,Snacks,22.17,1,0.1,3.46
104889,29/04/2024,Cork,Homeware,Furniture,109.91,1,0.05,22.54
101455,2025-05-23,Dublin,Clothing,Footwear,203.11,2,0.05,59.41
105719,03-06-2025,Galway,Grocery,Dairy,128.28,4,0.05,44.04
105923,2025-03-04,Dublin,Homeware,Kitchenware,95.33,2,0.1,16.25
105747,2024-09-29,Dublin,Electronics,Smart Home,92.37,1,0.2,16.02
104122,05/12/2024,Galway,Electronics,TVs,399.29,3,0,116.38
101488,02-08-2025,Cork,Homeware,Lighting,269.64,3,0.05,68.41
100238,2025-01-19,Cork,Clothing,Menswear,94.48,1,0.2,18.96
106204,09/05/2024,Cork,Homeware,Bedding,37.45,1,0.05,11.45
102501,2025-12-07,Limerick,Electronics,Mobile Accessories,1663.73,2,0.15,310.37
105137,10-03-2024,Limerick,Homeware,Kitchenware,109.89,1,0.15,12.83
105341,2025-08-21,Galway,Grocery,Fresh Produce,51.33,3,0,14.23
100696,05-10-2025,Dublin,Electronics,Headphones,284.37,2,0.15,30.16
103414,18-04-2024,Dublin,Electronics,Headphones,977.04,4,0.05,238.49
101970,2025-03-22,Galway,Homeware,Kitchenware,66.06,1,0,20.61
106268,2024-09-21,Galway,Homeware,Lighting,876.42,3,0.2,130.23
105048,2024-05-07,Galway,Homeware,Bedding,10.69,1,0.05,4.08
101409,11/09/2024,Dublin,Electronics,Headphones,1283.24,2,0,357.47
103999,24-03-2025,Dublin,Clothing,Womenswear,74.66,4,0,19.38
103508,07-05-2024,Galway,Electronics,Laptops,107.31,1,0.15,14.48
105333,27/08/2024,Dublin,Grocery,Beverages,32.28,2,0.1,7.25
103442,23/10/2024,Limerick,Clothing,Accessories,74.37,1,0.1,23.38
100177,2024-12-19,Limerick,Homeware,Furniture,223.08,1,0,89.6
101458,2024-11-16,Dublin,Homeware,Kitchenware,739.25,4,0,326.6
103292,29-06-2025,Cork,Clothing,Womenswear,30.63,1,0.05,9.39
102395,2024-11-25,Dublin,Clothing,Footwear,260.4,2,0,90.42
103341,12-11-2025,Galway,Homeware,Storage,483.14,2,0.1,152.71
100179,12/06/2024,Cork,Clothing,Footwear,212.92,2,0,91.98
101345,05/10/2025,Dublin,Electronics,Headphones,990.24,2,0.1,218.88
101319,2025-08-04,Cork,Electronics,Laptops,133.52,2,0.05,48.55
101674,22/07/2025,Galway,Electronics,Mobile Accessories,858.16,4,0.1,210.28
105887,18/09/2025,Galway,Homeware,Storage,819.2,4,0,367.7
100304,09/02/2025,Cork,Grocery,Beverages,33.16,1,0,8.61
100054,2025-08-29,Cork,Electronics,Headphones,199.49,1,0.2,31.45
101611,18/02/2024,Cork,Electronics,Mobile Accessories,111.98,1,0,34.39
100822,24/06/2024,Dublin,Clothing,Footwear,29.43,1,0,10.09
105839,17-02-2024,Limerick,Electronics,Laptops,169.84,1,0.2,27.26
104541,2024-01-28,Limerick,Electronics,Mobile Accessories,1840.59,3,0.1,564.89
102594,2025-05-29,Dublin,Electronics,Mobile Accessories,496.09,1,0,186.6
103110,2025-05-24,Limerick,Electronics,Headphones,1730.8,4,0.15,261.57
100772,13/10/2025,Cork,Homeware,Furniture,166.73,1,0.2,33.51
105327,11/10/2025,Galway,Clothing,Accessories,52.52,2,0,22.61
103333,23/07/2025,Dublin,Grocery,Beverages,17.84,1,0.2,3.16
104500,31/07/2024,Dublin,Grocery,Fresh Produce,89.47,2,0.1,24.99
103878,25/07/2025,Cork,Electronics,TVs,661.12,3,0,264.94
102843,27/12/2024,Dublin,Homeware,Bedding,937.54,2,0.2,233.68
105683,2024-07-31,Limerick,Homeware,Furniture,52.8,2,0,17.17
102794,2025-02-08,Cork,Grocery,Fresh Produce,84.16,4,0.1,25.71
103598,2025-07-20,Cork,Clothing,Menswear,35.03,1,0.2,5.81
105627,18/06/2024,Cork,Homeware,Kitchenware,475.26,2,0.15,69.09
106404,08-04-2025,Limerick,Electronics,Mobile Accessories,2261.28,4,0.15,549.82
101585,2024-09-11,Cork,Clothing,Womenswear,67.17,1,0.05,23.27
105617,22/12/2024,Galway,Electronics,Mobile Accessories,791.25,1,0.2,150.98
105193,2025-09-19,Limerick,Electronics,TVs,633.3,1,0,209.72
101533,07-01-2025,Dublin,Grocery,Beverages,20.08,1,0,7.72
103767,27/12/2025,Dublin,Electronics,Headphones,254.77,2,0.15,74.3
104480,16/05/2024,Galway,Electronics,Mobile Accessories,582.71,1,0,187.95
106211,2024-05-22,Dublin,Grocery,Fresh Produce,89.17,2,0.05,21.51
105523,2025-08-12,Dublin,Electronics,TVs,223.95,1,0,65.81
104814,11/12/2025,Cork,Electronics,Headphones,1788.28,4,0.2,269.06
100787,2024-08-19,Limerick,Clothing,Menswear,94.09,1,0,36.15
104011,2024-10-03,Dublin,Homeware,Lighting,242.88,1,0,100.0
102889,31-07-2024,Limerick,Homeware,Kitchenware,468.3,3,0.15,
104024,09-03-2025,Dublin,Electronics,Headphones,655.01,1,0.1,160.02
105820,03-05-2024,Limerick,Homeware,Storage,191.74,1,0.15,32.41
105631,21/10/2025,Galway,Clothing,Kidswear,180.02,2,0.15,43.63
105837,2025-11-06,Galway,Homeware,Bedding,363.58,1,0.2,77.58
101125,2024-07-22,Cork,Electronics,TVs,925.19,3,0,415.74
104518,02-11-2025,Dublin,Electronics,Mobile Accessories,812.44,1,0.05,221.35
103401,07/05/2024,Dublin,Homeware,Kitchenware,584.84,2,0,255.97
104491,14/02/2024,Cork,Grocery,Dairy,21.4,4,0.15,5.06
104524,2025-09-22,Cork,Grocery,Fresh Produce,38.04,1,0.1,12.25
100861,2024-07-15,Dublin,Clothing,Footwear,179.88,2,0,49.71
102066,2025-07-30,Limerick,Electronics,Smart Home,320.24,2,0,131.97
103729,26/12/2025,Dublin,Homeware,Bedding,1487.38,4,0.1,302.9
104859,19-12-2024,Cork,Electronics,Smart Home,1386.25,3,0.1,478.13
106056,23/04/2025,Galway,Clothing,Footwear,102.95,1,0.2,5.93
100013,27/05/2025,Galway,Electronics,Mobile Accessories,1102.08,2,0.1,341.88
103784,02/08/2024,Limerick,Homeware,Furniture,346.39,3,0,143.58
103161,2024-05-15,Galway,Electronics,Laptops,298.41,1,0.05,82.87
101925,11-08-2024,Limerick,Grocery,Fresh Produce,11.7,1,0,2.93
104380,04-02-2025,Cork,Homeware,Storage,191.92,1,0,58.21
104257,27/02/2024,Cork,Homeware,Bedding,83.22,2,0,23.78
101069,2025-01-21,Dublin,Homeware,Bedding,191.41,2,0.15,46.47
104332,2025-11-19,Limerick,Electronics,Laptops,2318.96,4,0,587.78
104829,2025-01-18,Galway,Clothing,Kidswear,25.34,2,0.05,5.52
105252,2024-09-18,Cork,Grocery,Snacks,63.24,2,0,28.24
105650,2024-02-02,Dublin,Grocery,Dairy,39.87,1,0.15,11.54
101999,01-01-2025,Dublin,Electronics,TVs,432.77,2,0,123.3
101758,01/11/2024,Cork,Grocery,Bakery,10.58,2,0.05,2.79
102450,2024-04-12,Cork,Homeware,Kitchenware,146.8,1,0,51.34
103450,2025-09-17,Galway,Grocery,Dairy,12.62,1,0,3.79
100525,10/02/2024,Cork,Electronics,Laptops,227.69,2,0,67.23
102641,2024-09-17,Galway,Clothing,Womenswear,109.32,1,0.2,11.95
106335,28-11-2024,Galway,Electronics,TVs,720.3,2,0,214.81
102970,10/01/2024,Dublin,Electronics,Mobile Accessories,297.44,1,0,77.76
100963,26/07/2025,Cork,Electronics,Smart Home,533.59,3,0.15,116.85
105575,30-12-2024,Limerick,Clothing,Womenswear,155.12,1,0,59.98
100614,09-06-2024,Galway,Homeware,Storage,1165.36,4,0,504.26
101739,08/12/2025,Cork,Homeware,Furniture,307.48,1,0,90.46
105895,2025-02-07,Dublin,Clothing,Menswear,84.06,1,0.15,16.55
102978,04-07-2024,Cork,Homeware,Lighting,21.71,1,,7.48
103617,16/06/2025,Galway,Clothing,Accessories,116.3,1,0,38.28
104731,20/02/2024,Limerick,Grocery,Snacks,3.94,1,0,1.38
103879,25-10-2025,Galway,Electronics,Laptops,1167.8,2,0,411.64
102552,22/05/2024,Dublin,Electronics,Mobile Accessories,258.66,2,0.1,78.49
104297,2024-07-15,Dublin,Clothing,Footwear,26.01,1,0.05,8.56
104570,03-02-2025,Dublin,Clothing,Kidswear,88.52,1,0.1,29.42
105040,02/08/2025,Dublin,Grocery,Dairy,24.44,4,0.05,5.3
104572,25-09-2024,Dublin,Homeware,Storage,283.65,1,,108.83
100050,23/03/2024,Dublin,Homeware,Lighting,728.81,3,0,318.6
102148,2025-02-06,Cork,Homeware,Bedding,26.68,1,0.2,4.69
103957,13/03/2025,Dublin,Electronics,Mobile Accessories,568.4,2,0.05,176.1
105933,04/01/2024,Dublin,Electronics,Laptops,151.56,1,0.15,36.35
100788,2025-05-06,Cork,Electronics,TVs,287.79,1,0.2,57.53
104556,2024-09-25,Dublin,Electronics,Headphones,498.9,1,0.15,72.25
101223,2024-06-07,Galway,Homeware,Bedding,744.64,4,,259.54
103612,17-01-2024,Cork,Grocery,Dairy,35.48,4,0.15,7.61
102005,29/08/2024,Dublin,Grocery,Snacks,31.42,1,0.05,10.64
102977,07/01/2025,Dublin,Electronics,Headphones,111.99,1,0.2,24.43
105151,2024-07-19,Dublin,Electronics,Laptops,929.25,2,0.1,206.83
105080,08/12/2024,Limerick,Homeware,Furniture,176.53,1,0.05,40.86
100860,2024-05-17,Dublin,Homeware,Storage,655.64,2,0.1,122.69
103977,02-06-2025,Galway,Grocery,Fresh Produce,62.4,3,0,
100812,2025-05-28,Cork,Electronics,Mobile Accessories,332.27,1,0,144.78
104909,2024-12-21,Limerick,Grocery,Bakery,37.43,2,0,11.65
100477,2025-03-29,Dublin,Electronics,Laptops,1439.89,4,0,497.87
100325,16-03-2024,Dublin,Clothing,Womenswear,206.95,2,0,79.14
102966,2024-06-26,Dublin,Electronics,Headphones,179.55,1,0.05,66.99
105381,12-02-2025,Dublin,Homeware,Storage,175.09,1,0,75.01
100146,04/03/2025,Limerick,Homeware,Storage,50.14,1,0,16.13
100618,15/05/2024,Dublin,Homeware,Kitchenware,50.44,3,0,21.07
103156,16-08-2025,Dublin,Electronics,Smart Home,2054.08,4,0.2,223.36
100088,25/01/2025,Dublin,Homeware,Lighting,333.27,1,0.1,52.3
103779,13/08/2025,Galway,Clothing,Kidswear,73.25,1,0.15,11.06
101321,31/03/2025,Dublin,Electronics,TVs,2668.69,4,0,770.07
105190,2025-03-27,Limerick,Clothing,Womenswear,64.6,1,0,18.98
103440,2025-12-05,Dublin,Homeware,Bedding,1369.79,4,0,382.32
102705,15-05-2025,Cork,Grocery,Beverages,141.28,4,0.1,47.81
101987,03-06-2025,Cork,Homeware,Furniture,209.16,2,0,66.05
106458,12-11-2024,Cork,Electronics,Smart Home,287.03,4,0,107.23
103352,03-10-2024,Dublin,Clothing,Menswear,70.89,2,0.05,15.31
100105,08/02/2024,Dublin,Clothing,Menswear,43.45,2,0,16.18
104957,2024-01-31,Limerick,Clothing,Menswear,219.44,2,0.1,64.71
102239,22/12/2025,Dublin,Clothing,Footwear,52.1,4,0,20.92
104796,2024-06-20,Cork,Grocery,Bakery,25.82,1,0,11.12
102732,2024-11-26,Galway,Homeware,Storage,131.68,1,0.1,27.36
100848,29/06/2024,Cork,Grocery,Beverages,71.7,3,0,28.37
102688,31-07-2024,Cork,Homeware,Kitchenware,190.38,1,0.2,46.36
106068,2024-04-27,Galway,Homeware,Furniture,334.53,3,0,98.36
106327,03/08/2024,Dublin,Grocery,Snacks,11.31,1,0.15,3.36
102684,21-07-2025,Limerick,Clothing,Footwear,75.36,2,0.2,5.9
100211,2024-12-22,Dublin,Clothing,Accessories,35.84,1,0.2,8.94
102335,20-10-2025,Dublin,Homeware,Kitchenware,277.4,1,0.15,80.53
104990,2024-08-28,Cork,Clothing,Footwear,26.77,1,0,11.53
105969,09/06/2025,Cork,Grocery,Dairy,148.8,4,0.05,36.36
102459,2025-01-29,Dublin,Grocery,Snacks,90.37,2,0.15,14.27
105466,2025-01-21,Dublin,Electronics,Smart Home,1106.37,2,0.2,151.23
102413,04-10-2024,Limerick,Clothing,Footwear,265.8,3,0,101.64
100189,15-06-2025,Dublin,Grocery,Snacks,25.27,1,0,9.05
104471,07-02-2025,Limerick,Clothing,Accessories,224.4,2,0.15,32.69
100915,06/06/2024,Dublin,Clothing,Menswear,87.73,3,0,35.51
101997,2025-03-01,Limerick,Homeware,Kitchenware,106.64,2,0.2,18.76
105296,14/04/2024,Limerick,Grocery,Bakery,39.5,2,0.15,8.71
104914,11-05-2025,Galway,Homeware,Bedding,277.68,3,0.15,70.32
105161,01-11-2025,Cork,Clothing,Accessories,86.2,1,0.15,10.8
104682,04-08-2025,Dublin,Clothing,Footwear,106.16,1,0.2,17.79
105900,2024-04-11,Cork,Grocery,Dairy,118.92,4,0,35.76
102711,29/10/2024,Dublin,Electronics,Mobile Accessories,548.93,1,0,219.63
100052,2024-12-26,Dublin,Clothing,Footwear,329.79,3,0.1,62.67
100568,2025-01-03,Galway,Homeware,Furniture,897.78,3,0,379.89
103258,27-12-2024,Dublin,Electronics,Smart Home,1260.73,3,0,526.47
102154,13-09-2025,Dublin,Clothing,Menswear,63.68,1,0.2,12.17
101036,22/01/2024,Dublin,Grocery,Fresh Produce,39.05,4,0.2,9.69
104986,2024-12-14,Dublin,Homeware,Storage,232.64,2,0.05,51.39
103115,01-02-2024,Galway,Clothing,Kidswear,430.52,4,0.05,146.97
104017,06/09/2024,Dublin,Clothing,Womenswear,201.03,3,0.05,62.76
101824,27-08-2024,Dublin,Electronics,Headphones,614.24,2,,234.06
103510,02/04/2024,Galway,Clothing,Accessories,219.92,2,0.05,56.04
101068,2024-09-13,Dublin,Electronics,Smart Home,1154.81,2,0.15,152.28
104561,16/02/2025,Dublin,Electronics,TVs,945.46,2,0,320.35
104095,24/09/2025,Dublin,Homeware,Kitchenware,458.95,3,0.1,143.58
